P49758	HGNC:10002	RGS6	ENSG00000182732	regulator of G-protein signaling 6	Regulators of G-protein signaling
Q96P31	HGNC:18506	FCRL3	ENSG00000160856	Fc receptor like 3	CD molecules
Q5T6X5	HGNC:18510	GPRC6A	ENSG00000173612	G protein-coupled receptor class C group 6 member A	Calcium sensing receptors
Q9Y6X8	HGNC:18513	ZHX2	ENSG00000178764	zinc fingers and homeoboxes 2	Zinc fingers C2H2-type
Q717R9	HGNC:18525	CYS1	ENSG00000205795	cystin 1	None
Q9NV92	HGNC:18537	NDFIP2	ENSG00000102471	Nedd4 family interacting protein 2	None
Q9H295	HGNC:18549	DCSTAMP	ENSG00000164935	dendrocyte expressed seven transmembrane protein	None
Q9Y5U9	HGNC:18550	IER3IP1	ENSG00000134049	immediate early response 3 interacting protein 1	None
Q9BZM1	HGNC:18554	PLA2G12A	ENSG00000123739	phospholipase A2 group XIIA	Phospholipases
P49454	HGNC:1857	CENPF	ENSG00000117724	centromere protein F	None
Q8IU57	HGNC:18584	IFNLR1	ENSG00000185436	interferon lambda receptor 1	Interferon receptors
Q96DH6	HGNC:18585	MSI2	ENSG00000153944	musashi RNA binding protein 2	RNA binding motif containing
Q9BV73	HGNC:1859	CEP250	ENSG00000126001	centrosomal protein 250	None
Q96JB3	HGNC:18595	HIC2	ENSG00000169635	hypermethylated in cancer 2	Zinc fingers C2H2-type
P00813	HGNC:186	ADA	ENSG00000196839	adenosine deaminase	Adenosine deaminase family
Q9BXS0	HGNC:18603	COL25A1	ENSG00000188517	collagen type XXV alpha 1	Collagens
Q6VAB6	HGNC:18610	KSR2	ENSG00000171435	kinase suppressor of ras 2	RAF family
Q5S007	HGNC:18618	LRRK2	ENSG00000188906	leucine rich repeat kinase 2	Parkinson disease associated genes
Q9Y2V7	HGNC:18621	COG6	ENSG00000133103	component of oligomeric golgi complex 6	Components of oligomeric golgi complex
Q9NY15	HGNC:18628	STAB1	ENSG00000010327	stabilin 1	Scavenger receptors
Q53GQ0	HGNC:18646	HSD17B12	ENSG00000149084	hydroxysteroid 17-beta dehydrogenase 12	Short chain dehydrogenase/reductase superfamily
Q92621	HGNC:18658	NUP205	ENSG00000155561	nucleoporin 205	Nucleoporins
O15156	HGNC:18668	ZBTB7B	ENSG00000160685	zinc finger and BTB domain containing 7B	Zinc fingers C2H2-type
P11597	HGNC:1869	CETP	ENSG00000087237	cholesteryl ester transfer protein	BPI fold containing
O60284	HGNC:18695	ST18	ENSG00000147488	ST18, C2H2C-type zinc finger	Zinc fingers C2H2C-type
P23528	HGNC:1874	CFL1	ENSG00000172757	cofilin 1	None
Q13671	HGNC:18749	RIN1	ENSG00000174791	Ras and Rab interactor 1	VPS9 domain containing
Q8TB24	HGNC:18751	RIN3	ENSG00000100599	Ras and Rab interactor 3	VPS9 domain containing
O15205	HGNC:18795	UBD	ENSG00000213886	ubiquitin D	None
Q9NRA0	HGNC:18859	SPHK2	ENSG00000063176	sphingosine kinase 2	None
Q9NS40	HGNC:18863	KCNH7	ENSG00000184611	potassium voltage-gated channel subfamily H member 7	Potassium voltage-gated channels
Q6UVM3	HGNC:18866	KCNT2	ENSG00000162687	potassium sodium-activated channel subfamily T member 2	Potassium sodium-activated channel subfamily T 
Q9BYX4	HGNC:18873	IFIH1	ENSG00000115267	interferon induced with helicase C domain 1	Caspase recruitment domain containing
O43561	HGNC:18874	LAT	ENSG00000213658	linker for activation of T-cells	None
Q86UL8	HGNC:18957	MAGI2	ENSG00000187391	membrane associated guanylate kinase, WW and PDZ domain containing 2	Membrane associated guanylate kinases
Q8NI17	HGNC:18969	IL31RA	ENSG00000164509	interleukin 31 receptor A	Fibronectin type III domain containing
Q8IUM7	HGNC:18983	NPAS4	ENSG00000174576	neuronal PAS domain protein 4	Basic helix-loop-helix proteins
O94900	HGNC:18988	TOX	ENSG00000198846	thymocyte selection associated high mobility group box	None
Q6AZY7	HGNC:19000	SCARA3	ENSG00000168077	scavenger receptor class A member 3	Scavenger receptors
Q8N568	HGNC:19002	DCLK2	ENSG00000170390	doublecortin like kinase 2	None
Q8IZP1	HGNC:19031	TBC1D3	ENSG00000274611	TBC1 domain family member 3	None
O15021	HGNC:19037	MAST4	ENSG00000069020	microtubule associated serine/threonine kinase family member 4	PDZ domain containing
A0AVI2	HGNC:19044	FER1L5	ENSG00000249715	fer-1 like family member 5	Ferlin family
Q96FV9	HGNC:19070	THOC1	ENSG00000079134	THO complex 1	THO complex
O14931	HGNC:19077	NCR3	ENSG00000204475	natural cytotoxicity triggering receptor 3	CD molecules
P61024	HGNC:19083	CKS1B	ENSG00000173207	CDC28 protein kinase regulatory subunit 1B	None
Q9HAK2	HGNC:19090	EBF2	ENSG00000221818	early B-cell factor 2	None
Q9NYI0	HGNC:19093	PSD3	ENSG00000156011	pleckstrin and Sec7 domain containing 3	Pleckstrin homology domain containing
Q96CN9	HGNC:19095	GCC1	ENSG00000179562	GRIP and coiled-coil domain containing 1	None
Q5VWK5	HGNC:19100	IL23R	ENSG00000162594	interleukin 23 receptor	None
Q8IZP7	HGNC:19134	HS6ST3	ENSG00000185352	heparan sulfate 6-O-sulfotransferase 3	Sulfotransferases, membrane bound
Q9UKL4	HGNC:19154	GJD2	ENSG00000159248	gap junction protein delta 2	Gap junction proteins
Q8NFW9	HGNC:19156	MYRIP	ENSG00000170011	myosin VIIA and Rab interacting protein	A-kinase anchoring proteins
Q8NEV9	HGNC:19157	IL27	ENSG00000197272	interleukin 27	Interleukins
Q9H6R6	HGNC:19160	ZDHHC6	ENSG00000023041	zinc finger DHHC-type containing 6	Zinc fingers DHHC-type
Q9Y3M8	HGNC:19164	STARD13	ENSG00000133121	StAR related lipid transfer domain containing 13	Rho GTPase activating proteins
Q8IZV2	HGNC:19179	CMTM8	ENSG00000170293	CKLF like MARVEL transmembrane domain containing 8	CKLF like MARVEL transmembrane domain containing
O94885	HGNC:19182	SASH1	ENSG00000111961	SAM and SH3 domain containing 1	SAM and SH3 domain containing
Q8IXZ3	HGNC:19196	SP8	ENSG00000164651	Sp8 transcription factor	Zinc fingers C2H2-type
Q6YHU6	HGNC:19217	THADA	ENSG00000115970	THADA, armadillo repeat containing	Armadillo repeat containing
Q9Y6I7	HGNC:19221	WSB1	ENSG00000109046	WD repeat and SOCS box containing 1	WD repeat domain containing
Q9H0V9	HGNC:19263	LMAN2L	ENSG00000114988	lectin, mannose binding 2 like	None
Q6P3W7	HGNC:19286	SCYL2	ENSG00000136021	SCY1 like pseudokinase 2	SCY1 like pseudokinases
Q7Z408	HGNC:19290	CSMD2	ENSG00000121904	CUB and Sushi multiple domains 2	Sushi domain containing
Q13444	HGNC:193	ADAM15	ENSG00000143537	ADAM metallopeptidase domain 15	ADAM metallopeptidase domain containing
Q8NEW0	HGNC:19306	SLC30A7	ENSG00000162695	solute carrier family 30 member 7	Solute carriers
Q58EX2	HGNC:19308	SDK2	ENSG00000069188	sidekick cell adhesion molecule 2	Fibronectin type III domain containing
Q14678	HGNC:19309	KANK1	ENSG00000107104	KN motif and ankyrin repeat domains 1	Ankyrin repeat domain containing
Q86V86	HGNC:19310	PIM3	ENSG00000198355	Pim-3 proto-oncogene, serine/threonine kinase	None
Q8IXF0	HGNC:19311	NPAS3	ENSG00000151322	neuronal PAS domain protein 3	Basic helix-loop-helix proteins
Q8IU85	HGNC:19341	CAMK1D	ENSG00000183049	calcium/calmodulin dependent protein kinase ID	None
Q8NDV1	HGNC:19343	ST6GALNAC3	ENSG00000184005	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3	Sialyltransferases
O14529	HGNC:19347	CUX2	ENSG00000111249	cut like homeobox 2	CUT class homeoboxes and pseudogenes
Q9NYM9	HGNC:19348	BET1L	ENSG00000177951	Bet1 golgi vesicular membrane trafficking protein like	SNAREs
Q9H694	HGNC:19351	BICC1	ENSG00000122870	BicC family RNA binding protein 1	Sterile alpha motif (SAM) domain containing
Q8IZC4	HGNC:19364	RTKN2	ENSG00000182010	rhotekin 2	Pleckstrin homology domain containing
O94988	HGNC:19367	FAM13A	ENSG00000138640	family with sequence similarity 13 member A	Rho GTPase activating proteins
O15524	HGNC:19383	SOCS1	ENSG00000185338	suppressor of cytokine signaling 1	SH2 domain containing
P49593	HGNC:19388	PPM1F	ENSG00000100034	protein phosphatase, Mg2+/Mn2+ dependent 1F	Protein phosphatases, Mg2+/Mn2+ dependent
Q8IVJ1	HGNC:19429	SLC41A1	ENSG00000133065	solute carrier family 41 member 1	Solute carriers
P20309	HGNC:1952	CHRM3	ENSG00000133019	cholinergic receptor muscarinic 3	Cholinergic receptors muscarinic
P32297	HGNC:1957	CHRNA3	ENSG00000080644	cholinergic receptor nicotinic alpha 3 subunit	Cholinergic receptors nicotinic subunits
P43681	HGNC:1958	CHRNA4	ENSG00000101204	cholinergic receptor nicotinic alpha 4 subunit	Cholinergic receptors nicotinic subunits
P30532	HGNC:1959	CHRNA5	ENSG00000169684	cholinergic receptor nicotinic alpha 5 subunit	Cholinergic receptors nicotinic subunits
Q9H2C8	HGNC:19597	OR51V1	ENSG00000176742	olfactory receptor family 51 subfamily V member 1	Olfactory receptors, family 51
Q05901	HGNC:1963	CHRNB3	ENSG00000147432	cholinergic receptor nicotinic beta 3 subunit	Cholinergic receptors nicotinic subunits
P30926	HGNC:1964	CHRNB4	ENSG00000117971	cholinergic receptor nicotinic beta 4 subunit	Cholinergic receptors nicotinic subunits
Q59H18	HGNC:19661	TNNI3K	ENSG00000116783	TNNI3 interacting kinase	None
P07510	HGNC:1967	CHRNG	ENSG00000196811	cholinergic receptor nicotinic gamma subunit	Cholinergic receptors nicotinic subunits
Q6ZWJ1	HGNC:19694	STXBP4	ENSG00000166263	syntaxin binding protein 4	PDZ domain containing
Q8TDN2	HGNC:19698	KCNV2	ENSG00000168263	potassium voltage-gated channel modifier subfamily V member 2	Potassium voltage-gated channels
Q96JK4	HGNC:19710	HHIPL1	ENSG00000182218	HHIP like 1	None
Q8NEL9	HGNC:19714	DDHD1	ENSG00000100523	DDHD domain containing 1	None
Q9HBX8	HGNC:19719	LGR6	ENSG00000133067	leucine rich repeat containing G protein-coupled receptor 6	G protein-coupled receptors, Class A orphans
Q63HR2	HGNC:19737	TNS2	ENSG00000111077	tensin 2	SH2 domain containing
Q96RV3	HGNC:19740	PCNX1	ENSG00000100731	pecanex homolog 1 (Drosophila)	None
A4IF30	HGNC:19845	SLC35F4	ENSG00000151812	solute carrier family 35 member F4	Solute carriers
Q8N1H7	HGNC:19849	C14orf39	ENSG00000179008	chromosome 14 open reading frame 39	None
Q6QNK2	HGNC:19893	ADGRD1	ENSG00000111452	adhesion G protein-coupled receptor D1	Adhesion G protein-coupled receptors, subfamily D
Q7L1S5	HGNC:19898	CHST9	ENSG00000154080	carbohydrate sulfotransferase 9	Sulfotransferases, membrane bound
Q96PU9	HGNC:19905	ODF3	ENSG00000177947	outer dense fiber of sperm tails 3	None
A0PG75	HGNC:19952	PLSCR5	ENSG00000231213	phospholipid scramblase family member 5	Phospholipid scramblases
O15091	HGNC:19958	KIAA0391	ENSG00000100890	KIAA0391	None
Q9P2K2	HGNC:19965	TXNDC16	ENSG00000087301	thioredoxin domain containing 16	None
Q9P219	HGNC:19967	CCDC88C	ENSG00000015133	coiled-coil domain containing 88C	None
Q8IZV5	HGNC:19975	RDH10	ENSG00000121039	retinol dehydrogenase 10 (all-trans)	Short chain dehydrogenase/reductase superfamily
Q9HBH5	HGNC:19979	RDH14	ENSG00000240857	retinol dehydrogenase 14 (all-trans/9-cis/11-cis)	Short chain dehydrogenase/reductase superfamily
Q96EK6	HGNC:19980	GNPNAT1	ENSG00000100522	glucosamine-phosphate N-acetyltransferase 1	GCN5 related N-acetyltransferases
P99999	HGNC:19986	CYCS	ENSG00000172115	cytochrome c, somatic	None
Q9UJX5	HGNC:19990	ANAPC4	ENSG00000053900	anaphase promoting complex subunit 4	Anaphase promoting complex 
Q6DWJ6	HGNC:19995	GPR139	ENSG00000180269	G protein-coupled receptor 139	G protein-coupled receptors, Class A orphans
Q8NBP7	HGNC:20001	PCSK9	ENSG00000169174	proprotein convertase subtilisin/kexin type 9	Proprotein convertase subtilisin/kexin family
O60565	HGNC:2001	GREM1	ENSG00000166923	gremlin 1, DAN family BMP antagonist	DAN family
Q9Y2R4	HGNC:20038	DDX52	ENSG00000278053	DEAD-box helicase 52	DEAD-box helicases
Q70CQ4	HGNC:20060	USP31	ENSG00000103404	ubiquitin specific peptidase 31	Ubiquitin specific peptidases
Q9H0E7	HGNC:20064	USP44	ENSG00000136014	ubiquitin specific peptidase 44	Ubiquitin specific peptidases
Q70CQ2	HGNC:20066	USP34	ENSG00000115464	ubiquitin specific peptidase 34	Ubiquitin specific peptidases
Q8NB14	HGNC:20067	USP38	ENSG00000170185	ubiquitin specific peptidase 38	Ubiquitin specific peptidases
Q9NVE5	HGNC:20069	USP40	ENSG00000085982	ubiquitin specific peptidase 40	Ubiquitin specific peptidases
Q96KC8	HGNC:20090	DNAJC1	ENSG00000136770	DnaJ heat shock protein family (Hsp40) member C1	Myb/SANT domain containing
Q17RC7	HGNC:20120	EXOC3L4	ENSG00000205436	exocyst complex component 3 like 4	None
Q8NDG6	HGNC:20122	TDRD9	ENSG00000156414	tudor domain containing 9	Tudor domain containing
Q05315	HGNC:2014	CLC	ENSG00000105205	Charcot-Leyden crystal galectin	Galectins
Q8NDX2	HGNC:20151	SLC17A8	ENSG00000179520	solute carrier family 17 member 8	Solute carriers
Q6Y288	HGNC:20207	B3GLCT	ENSG00000187676	beta 3-glucosyltransferase	Beta 3-glycosyltransferases
Q9NWQ4	HGNC:20210	GPATCH2L	ENSG00000089916	G-patch domain containing 2 like	None
Q92782	HGNC:20225	DPF1	ENSG00000011332	double PHD fingers 1	PHD finger proteins
Q7Z699	HGNC:20249	SPRED1	ENSG00000166068	sprouty related EVH1 domain containing 1	Protein phosphatase 1 regulatory subunits
Q9UHJ3	HGNC:20255	SFMBT1	ENSG00000163935	Scm-like with four mbt domains 1	Sterile alpha motif (SAM) domain containing
Q5VUG0	HGNC:20256	SFMBT2	ENSG00000198879	Scm-like with four mbt domains 2	Sterile alpha motif (SAM) domain containing
Q9NWQ9	HGNC:20270	C14orf119	ENSG00000179933	chromosome 14 open reading frame 119	None
Q8IWU4	HGNC:20303	SLC30A8	ENSG00000164756	solute carrier family 30 member 8	Solute carriers
Q9H4X1	HGNC:20369	RGCC	ENSG00000102760	regulator of cell cycle	None
Q9Y6N5	HGNC:20390	SQRDL	ENSG00000137767	sulfide quinone reductase-like (yeast)	None
Q9NS73	HGNC:20427	MBIP	ENSG00000151332	MAP3K12 binding inhibitory protein 1	ATAC complex
Q719I0	HGNC:20437	AHSA2	ENSG00000173209	AHA1, activator of heat shock 90kDa protein ATPase homolog 2 (yeast)	None
Q5VWZ2	HGNC:20440	LYPLAL1	ENSG00000143353	lysophospholipase like 1	None
P50876	HGNC:20457	RNF144A	ENSG00000151692	ring finger protein 144A	Ring finger proteins
O15116	HGNC:20472	LSM1	ENSG00000175324	LSM1 homolog, mRNA degradation associated	None
O75317	HGNC:20485	USP12	ENSG00000152484	ubiquitin specific peptidase 12	Ubiquitin specific peptidases
Q86TB3	HGNC:20565	ALPK2	ENSG00000198796	alpha kinase 2	I-set domain containing
Q9UKQ2	HGNC:206	ADAM28	ENSG00000042980	ADAM metallopeptidase domain 28	ADAM metallopeptidase domain containing
Q13099	HGNC:20606	IFT88	ENSG00000032742	intraflagellar transport 88	Intraflagellar transport proteins
Q8N6R1	HGNC:20607	SERP2	ENSG00000151778	stress-associated endoplasmic reticulum protein family member 2	None
Q9P2D1	HGNC:20626	CHD7	ENSG00000171316	chromodomain helicase DNA binding protein 7	Myb/SANT domain containing
O60636	HGNC:20659	TSPAN2	ENSG00000134198	tetraspanin 2	Tetraspanins
Q96SJ8	HGNC:20660	TSPAN18	ENSG00000157570	tetraspanin 18	Tetraspanins
Q9NY72	HGNC:20665	SCN3B	ENSG00000166257	sodium voltage-gated channel beta subunit 3	V-set domain containing
P59942	HGNC:20668	MCCD1	ENSG00000204511	mitochondrial coiled-coil domain 1	None
Q6X784	HGNC:20678	ZPBP2	ENSG00000186075	zona pellucida binding protein 2	Immunoglobulin-like domain containing
P58417	HGNC:20693	NXPH1	ENSG00000122584	neurexophilin 1	None
Q9UKF5	HGNC:207	ADAM29	ENSG00000168594	ADAM metallopeptidase domain 29	ADAM metallopeptidase domain containing
Q96IU2	HGNC:20711	ZBED3	ENSG00000132846	zinc finger BED-type containing 3	Zinc fingers BED-type
Q9H0B6	HGNC:20716	KLC2	ENSG00000174996	kinesin light chain 2	Tetratricopeptide repeat domain containing
Q9Y2E8	HGNC:20728	SLC9A8	ENSG00000197818	solute carrier family 9 member A8	Solute carriers
Q8NFU5	HGNC:20739	IPMK	ENSG00000151151	inositol polyphosphate multikinase	None
Q13286	HGNC:2074	CLN3	ENSG00000188603	CLN3, battenin	None
Q96KN4	HGNC:20743	FAM84A	ENSG00000162981	family with sequence similarity 84 member A	None
Q9NW38	HGNC:20748	FANCL	ENSG00000115392	Fanconi anemia complementation group L	PHD finger proteins
Q8IVQ6	HGNC:20750	ZDHHC21	ENSG00000175893	zinc finger DHHC-type containing 21	Zinc fingers DHHC-type
Q9BQE3	HGNC:20768	TUBA1C	ENSG00000167553	tubulin alpha 1c	Tubulins
Q9NWW5	HGNC:2077	CLN6	ENSG00000128973	ceroid-lipofuscinosis, neuronal 6, late infantile, variant	None
Q9Y4P1	HGNC:20790	ATG4B	ENSG00000168397	autophagy related 4B cysteine peptidase	Autophagy related
Q6ZTQ3	HGNC:20796	RASSF6	ENSG00000169435	Ras association domain family member 6	Ras association domain family
Q9UKF2	HGNC:208	ADAM30	ENSG00000134249	ADAM metallopeptidase domain 30	ADAM metallopeptidase domain containing
Q9NTN3	HGNC:20800	SLC35D1	ENSG00000116704	solute carrier family 35 member D1	Solute carriers
Q8N7K0	HGNC:20811	ZNF433	ENSG00000197647	zinc finger protein 433	Zinc fingers C2H2-type
Q9HBW9	HGNC:20822	ADGRL4	ENSG00000162618	adhesion G protein-coupled receptor L4	Adhesion G protein-coupled receptors, subfamily L
Q8N608	HGNC:20823	DPP10	ENSG00000175497	dipeptidyl peptidase like 10	Potassium voltage-gated channel regulatory subunits
Q8IVH2	HGNC:20842	FOXP4	ENSG00000137166	forkhead box P4	Forkhead boxes
Q504Y0	HGNC:20860	SLC39A12	ENSG00000148482	solute carrier family 39 member 12	Solute carriers
Q9C0K1	HGNC:20862	SLC39A8	ENSG00000138821	solute carrier family 39 member 8	Solute carriers
Q9BXY4	HGNC:20866	RSPO3	ENSG00000146374	R-spondin 3	Endogenous ligands
Q8N680	HGNC:20868	ZBTB2	ENSG00000181472	zinc finger and BTB domain containing 2	Zinc fingers C2H2-type
Q9ULL1	HGNC:20884	PLEKHG1	ENSG00000120278	pleckstrin homology and RhoGEF domain containing G1	Pleckstrin homology domain containing
Q96QP1	HGNC:20917	ALPK1	ENSG00000073331	alpha kinase 1	None
P10909	HGNC:2095	CLU	ENSG00000120885	clusterin	None
Q9C009	HGNC:20951	FOXQ1	ENSG00000164379	forkhead box Q1	Forkhead boxes
Q5VUM1	HGNC:20957	SDHAF4	ENSG00000154079	succinate dehydrogenase complex assembly factor 4	Mitochondrial respiratory chain complex assembly factors
Q92625	HGNC:20961	ANKS1A	ENSG00000064999	ankyrin repeat and sterile alpha motif domain containing 1A	Ankyrin repeat domain containing
Q96RI8	HGNC:20978	TAAR6	ENSG00000146383	trace amine associated receptor 6	Trace amine receptors
Q6UXK5	HGNC:20980	LRRN1	ENSG00000175928	leucine rich repeat neuronal 1	I-set domain containing
Q9C0D0	HGNC:20990	PHACTR1	ENSG00000112137	phosphatase and actin regulator 1	Phosphatase and actin regulators
Q7Z4V0	HGNC:21029	ZNF438	ENSG00000183621	zinc finger protein 438	Zinc fingers C2H2-type
Q8IYU2	HGNC:21033	HACE1	ENSG00000085382	HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1	Ankyrin repeat domain containing
Q5VV42	HGNC:21050	CDKAL1	ENSG00000145996	CDK5 regulatory subunit associated protein 1 like 1	None
Q9UGC7	HGNC:21051	MTRF1L	ENSG00000112031	mitochondrial translational release factor 1 like	None
Q6UB35	HGNC:21055	MTHFD1L	ENSG00000120254	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like	None
O95363	HGNC:21062	FARS2	ENSG00000145982	phenylalanyl-tRNA synthetase 2, mitochondrial	Aminoacyl tRNA synthetases, Class II
Q9P0N9	HGNC:21066	TBC1D7	ENSG00000145979	TBC1 domain family member 7	None
Q6PHW0	HGNC:21071	IYD	ENSG00000009765	iodotyrosine deiodinase	None
Q5TGJ6	HGNC:21095	HDGFL1	ENSG00000112273	hepatoma derived growth factor-like 1	PWWP domain containing
Q96AQ8	HGNC:21097	MCUR1	ENSG00000050393	mitochondrial calcium uniporter regulator 1	None
A1A5C7	HGNC:21106	SLC22A23	ENSG00000137266	solute carrier family 22 member 23	Solute carriers
Q96EK7	HGNC:21109	FAM120B	ENSG00000112584	family with sequence similarity 120B	None
Q8WY64	HGNC:21155	MYLIP	ENSG00000007944	myosin regulatory light chain interacting protein	FERM domain containing
Q9NWS8	HGNC:21176	RMND1	ENSG00000155906	required for meiotic nuclear division 1 homolog	None
Q8IYT3	HGNC:21177	CCDC170	ENSG00000120262	coiled-coil domain containing 170	None
Q5TGI4	HGNC:21180	SAMD5	ENSG00000203727	sterile alpha motif domain containing 5	Sterile alpha motif (SAM) domain containing
Q4ZHG4	HGNC:21184	FNDC1	ENSG00000164694	fibronectin type III domain containing 1	Fibronectin type III domain containing
Q96AQ6	HGNC:21199	PBXIP1	ENSG00000163346	PBX homeobox interacting protein 1	None
Q7L985	HGNC:21207	LINGO2	ENSG00000174482	leucine rich repeat and Ig domain containing 2	I-set domain containing
Q8N7X0	HGNC:21212	ADGB	ENSG00000118492	androglobin	Calpains
Q96IZ2	HGNC:21214	ADTRP	ENSG00000111863	androgen dependent TFPI regulating protein	None
Q6BDS2	HGNC:21216	UHRF1BP1	ENSG00000065060	UHRF1 binding protein 1	None
Q96Q07	HGNC:21228	BTBD9	ENSG00000183826	BTB domain containing 9	BTB domain containing
Q8NC56	HGNC:21244	LEMD2	ENSG00000161904	LEM domain containing 2	LEM domain containing
Q7Z4R8	HGNC:21247	C6orf120	ENSG00000185127	chromosome 6 open reading frame 120	None
A2RRH5	HGNC:21248	WDR27	ENSG00000184465	WD repeat domain 27	WD repeat domain containing
Q8TE67	HGNC:21297	EPS8L3	ENSG00000198758	EPS8 like 3	None
Q5TZA2	HGNC:21299	CROCC	ENSG00000058453	ciliary rootlet coiled-coil, rootletin	None
Q9NYP7	HGNC:21308	ELOVL5	ENSG00000012660	ELOVL fatty acid elongase 5	None
Q6UB99	HGNC:21316	ANKRD11	ENSG00000167522	ankyrin repeat domain 11	Ankyrin repeat domain containing
Q7RTS9	HGNC:21317	DYM	ENSG00000141627	dymeclin	None
P84550	HGNC:21326	SKOR1	ENSG00000188779	SKI family transcriptional corepressor 1	SKI transcriptional corepressors
Q9NTX7	HGNC:21336	RNF146	ENSG00000118518	ring finger protein 146	Ring finger proteins
Q71F23	HGNC:21348	CENPU	ENSG00000151725	centromere protein U	None
O00330	HGNC:21350	PDHX	ENSG00000110435	pyruvate dehydrogenase complex component X	None
Q6MZW2	HGNC:21389	FSTL4	ENSG00000053108	follistatin like 4	I-set domain containing
Q96DU3	HGNC:21392	SLAMF6	ENSG00000162739	SLAM family member 6	CD molecules
Q86W26	HGNC:21464	NLRP10	ENSG00000182261	NLR family pyrin domain containing 10	NLR family
